createdAt,userName,action,entityType,entityId,description
2026-09-09T07:15:23.471Z,Wisnuazi,auth.login,Auth,cmtr1g3eu000yjvs0h7y7a2tl,"""Wisnuazi"" login"
2026-09-09T07:06:53.230Z,Wisnuazi,kasbonPhase.review,KasbonPhase,cmttprggt001hjvhw0dn2w97b,Menolak realisasi fase kasbon Operational 2026-09 Phase 3 (Wiyanto)
2026-09-09T07:05:44.063Z,Wiyanto,kasbonPhase.submit,KasbonPhase,cmttprggt001hjvhw0dn2w97b,Mengajukan realisasi fase kasbon Operational 2026-09 Phase 3
2026-09-09T07:04:08.097Z,Wisnuazi,kasbonPhase.review,KasbonPhase,cmttprggt001hjvhw0dn2w97b,Menolak realisasi fase kasbon Operational 2026-09 Phase 3 (Wiyanto)
2026-09-09T07:03:32.335Z,Wiyanto,kasbonPhase.submit,KasbonPhase,cmttprggt001hjvhw0dn2w97b,Mengajukan realisasi fase kasbon Operational 2026-09 Phase 3
2026-09-09T07:03:02.446Z,Wiyanto,auth.login,Auth,cmtr1g3dd000gjvs0ovn15ng1,"""Wiyanto"" login"
2026-09-09T07:02:50.885Z,Wisnuazi,kasbonPhase.review,KasbonPhase,cmttprggt001hjvhw0dn2w97b,Menolak realisasi fase kasbon Operational 2026-09 Phase 3 (Wiyanto)
2026-09-09T07:02:47.329Z,Wisnuazi,kasbonPhase.review,KasbonPhase,cmttpm10v000pjvhwuomluatt,Menyetujui realisasi fase kasbon Operational 2026-09 Phase 2 (Super Admin)
2026-09-09T07:01:04.352Z,Wisnuazi,auth.login,Auth,cmtr1g3eu000yjvs0h7y7a2tl,"""Wisnuazi"" login"
2026-09-09T07:00:54.877Z,Wisnuazi,auth.loginFailed,Auth,cmtr1g3eu000yjvs0h7y7a2tl,"Percobaan login gagal (password salah) untuk ""Wisnuazi"""
2026-09-09T07:00:45.209Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-09T07:00:12.203Z,Wiyanto,kasbonPhase.submit,KasbonPhase,cmttprggt001hjvhw0dn2w97b,Mengajukan realisasi fase kasbon Operational 2026-09 Phase 3
2026-09-09T07:00:08.897Z,Wiyanto,kasbonItem.update,KasbonItem,,"Mengubah item ""xcdfsf"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T07:00:06.298Z,Wiyanto,kasbonItem.update,KasbonItem,,"Mengubah item ""asdad"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T07:00:03.419Z,Wiyanto,kasbonItem.update,KasbonItem,,"Mengubah item ""asdad"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T07:00:02.895Z,Wiyanto,kasbonItem.update,KasbonItem,,"Mengubah item ""xcdfsf"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T06:59:56.459Z,Wiyanto,kasbonItem.update,KasbonItem,,"Mengubah item ""xcdfsf"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T06:59:53.656Z,Wiyanto,kasbonItem.update,KasbonItem,,"Mengubah item ""asdad"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T06:42:19.473Z,Wiyanto,kasbonItem.update,KasbonItem,,"Mengubah item ""asdad"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T06:42:19.323Z,Wiyanto,kasbonItem.update,KasbonItem,,"Mengubah item ""xcdfsf"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T06:29:27.378Z,Wiyanto,kasbonItem.update,KasbonItem,,"Mengubah item ""asdad"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T06:29:22.764Z,Wiyanto,kasbonItem.create,KasbonItem,,"Menambahkan item ""xcdfsf"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T06:29:10.583Z,Wiyanto,kasbonItem.create,KasbonItem,,"Menambahkan item ""asdad"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T06:27:21.664Z,Wiyanto,kasbonItem.create,KasbonItem,,"Menambahkan item ""testing"" pada fase kasbon Operational 2026-09 Phase 3"
2026-09-09T06:24:48.424Z,Wiyanto,kasbonPhase.create,KasbonPhase,cmttprggt001hjvhw0dn2w97b,Membuat fase kasbon Operational 2026-09 Phase 3
2026-09-09T06:24:18.207Z,Wiyanto,auth.login,Auth,cmtr1g3dd000gjvs0ovn15ng1,"""Wiyanto"" login"
2026-09-09T06:22:27.481Z,Super Admin,kasbonPhase.submit,KasbonPhase,cmttpm10v000pjvhwuomluatt,Mengajukan realisasi fase kasbon Operational 2026-09 Phase 2
2026-09-09T06:22:23.839Z,Super Admin,kasbonItem.update,KasbonItem,,"Mengubah item ""Ban"" pada fase kasbon Operational 2026-09 Phase 2"
2026-09-09T06:22:23.125Z,Super Admin,kasbonItem.update,KasbonItem,,"Mengubah item ""Kunci Inggris"" pada fase kasbon Operational 2026-09 Phase 2"
2026-09-09T06:22:06.438Z,Super Admin,kasbonItem.update,KasbonItem,,"Mengubah item ""Ban"" pada fase kasbon Operational 2026-09 Phase 2"
2026-09-09T06:22:02.046Z,Super Admin,kasbonItem.update,KasbonItem,,"Mengubah item ""Ban"" pada fase kasbon Operational 2026-09 Phase 2"
2026-09-09T06:21:59.670Z,Super Admin,kasbonItem.update,KasbonItem,,"Mengubah item ""Kunci Inggris"" pada fase kasbon Operational 2026-09 Phase 2"
2026-09-09T06:21:56.918Z,Super Admin,kasbonItem.update,KasbonItem,,"Mengubah item ""Kunci Inggris"" pada fase kasbon Operational 2026-09 Phase 2"
2026-09-09T06:21:47.817Z,Super Admin,kasbonItem.create,KasbonItem,,"Menambahkan item ""Ban"" pada fase kasbon Operational 2026-09 Phase 2"
2026-09-09T06:21:14.745Z,Super Admin,kasbonItem.create,KasbonItem,,"Menambahkan item ""Kunci Inggris"" pada fase kasbon Operational 2026-09 Phase 2"
2026-09-09T06:20:35.129Z,Super Admin,kasbonPhase.create,KasbonPhase,cmttpm10v000pjvhwuomluatt,Membuat fase kasbon Operational 2026-09 Phase 2
2026-09-09T06:20:20.594Z,Super Admin,kasbonPhase.review,KasbonPhase,cmttpinmq0001jvhwyxdh1vyx,Menyetujui realisasi fase kasbon Operational 2026-09 Phase 1 (Super Admin)
2026-09-09T06:20:11.116Z,Super Admin,kasbonPhase.submit,KasbonPhase,cmttpinmq0001jvhwyxdh1vyx,Mengajukan realisasi fase kasbon Operational 2026-09 Phase 1
2026-09-09T06:19:55.134Z,Super Admin,kasbonItem.update,KasbonItem,,"Mengubah item ""Obeng -"" pada fase kasbon Operational 2026-09 Phase 1"
2026-09-09T06:19:49.741Z,Super Admin,kasbonItem.update,KasbonItem,,"Mengubah item ""Obeng -"" pada fase kasbon Operational 2026-09 Phase 1"
2026-09-09T06:19:43.866Z,Super Admin,kasbonItem.update,KasbonItem,,"Mengubah item ""Obeng -"" pada fase kasbon Operational 2026-09 Phase 1"
2026-09-09T06:19:12.849Z,Super Admin,kasbonItem.create,KasbonItem,,"Menambahkan item ""Obeng -"" pada fase kasbon Operational 2026-09 Phase 1"
2026-09-09T06:17:58.053Z,Super Admin,kasbonPhase.create,KasbonPhase,cmttpinmq0001jvhwyxdh1vyx,Membuat fase kasbon Operational 2026-09 Phase 1
2026-09-09T06:15:29.579Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-09T04:30:58.868Z,Super Admin,kasbon.realize,Kasbon,cmttkaipp000zjvg07nfs4lrh,"Melaporkan realisasi kasbon ""Pembelian Obeng dan Tools"" sebesar Rp 70.000"
2026-09-09T04:30:41.791Z,Super Admin,kasbonItem.create,KasbonItem,,"Menambahkan item realisasi ""asdadsad"" pada kasbon ""Pembelian Obeng dan Tools"""
2026-09-09T04:29:18.841Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-09T03:52:10.785Z,Super Admin,kasbon.review,Kasbon,cmttkaipp000zjvg07nfs4lrh,"Menyetujui kasbon ""Pembelian Obeng dan Tools"" (Super Admin)"
2026-09-09T03:51:40.107Z,Super Admin,kasbon.create,Kasbon,cmttkaipp000zjvg07nfs4lrh,"Mengajukan kasbon Rp 478.000 untuk ""Pembelian Obeng dan Tools"" (Engineering, 2026-09)"
2026-09-09T03:51:04.490Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-09T03:21:55.521Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-08T07:29:54.727Z,Super Admin,role.rename,Role,quality-control,"Mengubah nama jabatan menjadi ""Quality Control"""
2026-09-08T07:29:41.879Z,Super Admin,role.rename,Role,quality-control,"Mengubah nama jabatan menjadi ""Quality Control"""
2026-09-08T07:29:00.833Z,Firman,task.statusChange,Task,cmts8vlec002hjvrsete54xvc,"Mengubah status task ""Software: Engineering Breakdown & Design"" (project ""Project Prima"") menjadi TODO"
2026-09-08T07:27:22.922Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-08T07:27:21.048Z,Firman,auth.login,Auth,cmtr1g3fg0011jvs00u4a8s3q,"""Firman"" login"
2026-09-08T07:27:17.251Z,Firman,auth.loginFailed,Auth,cmtr1g3fg0011jvs00u4a8s3q,"Percobaan login gagal (password salah) untuk ""Firman"""
2026-09-08T06:18:09.124Z,Super Admin,project.delete,Project,cmtr02ptz0017jvr8uvxykfon,"Menghapus project ""Testing"" beserta seluruh task dan dokumennya"
2026-09-08T06:01:27.295Z,Agan,auth.login,Auth,cmtr1g3eh000ujvs05wfkt6wm,"""Agan"" login"
2026-09-08T06:01:24.275Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-08T06:01:17.095Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-08T06:01:15.973Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-08T06:01:05.128Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-08T06:00:51.363Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-08T06:00:48.949Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-08T06:00:46.723Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-08T06:00:26.499Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-08T05:49:07.791Z,Super Admin,project.update,Project,cmts91pzq0001jvh8fpcvuxrc,"Mengubah project ""__TMP_PIC_PROJECT__"""
2026-09-08T05:49:07.738Z,Super Admin,project.create,Project,cmts91pzq0001jvh8fpcvuxrc,"Membuat project ""__TMP_PIC_PROJECT__"""
2026-09-08T05:44:21.839Z,Super Admin,project.create,Project,cmts8vleb001wjvrs319cc5sk,"Membuat project ""Project Prima"""
2026-09-08T05:22:50.569Z,Super Admin,documentTemplate.create,DocumentTemplate,cmts83x2z001sjvrsgppdm2h0,"Menambahkan template dokumen ""Template PRD"""
2026-09-08T05:20:38.926Z,Super Admin,project.create,Project,cmts813ha0007jvrswu6flct8,"Membuat project ""__TMP_BOM_PROJECT__"""
2026-09-08T05:10:53.172Z,Super Admin,auth.login,Auth,cmtqv9to20000jv4ssyxfce20,"""Super Admin"" login"
2026-09-08T04:51:00.876Z,Super Admin,task.statusChange,Task,cmts6yzil001cjva8yco02awd,"Mengubah status task ""Elec task early"" (project ""__TMP_VERIFY_PERF_PROJECT__"") menjadi DONE"
2026-09-08T04:51:00.834Z,Super Admin,task.create,Task,,"Menambahkan task ""Elec task early"" di project ""__TMP_VERIFY_PERF_PROJECT__"""
2026-09-08T04:51:00.786Z,Super Admin,task.statusChange,Task,cmts6yzfy0016jva8s74349t8,"Mengubah status task ""Mech task late"" (project ""__TMP_VERIFY_PERF_PROJECT__"") menjadi DONE"
2026-09-08T04:51:00.759Z,Super Admin,task.create,Task,,"Menambahkan task ""Mech task late"" di project ""__TMP_VERIFY_PERF_PROJECT__"""
2026-09-08T04:51:00.660Z,Super Admin,project.create,Project,cmts6yzco0001jva8tb70b06e,"Membuat project ""__TMP_VERIFY_PERF_PROJECT__"""
2026-09-08T04:45:58.842Z,Super Admin,task.create,Task,,"Menambahkan task ""Auto-advance test task"" di project ""__TMP_VERIFY_SUBTASK_PROJECT__"""
2026-09-08T04:45:58.723Z,Super Admin,project.create,Project,cmts6sic90007jvbskw478ogq,"Membuat project ""__TMP_VERIFY_SUBTASK_PROJECT__"""
2026-09-08T02:57:10.890Z,Super Admin,material.stockIn,Material,cmts2w41s0000jvbs5mjmiyu9,"Barang masuk: 9 pcs ""GPS module"""
2026-09-08T02:56:48.291Z,Super Admin,material.create,Material,cmts2w41s0000jvbs5mjmiyu9,"Menambahkan bahan baku ""GPS module"""
2026-09-07T17:19:08.848Z,Angga,auth.login,Auth,cmtqvqnhc0001jvf0xqwkav66,"""Angga"" login"
2026-09-07T16:55:22.842Z,Angga,auth.loginFailed,Auth,cmtqvqnhc0001jvf0xqwkav66,"Percobaan login gagal (password salah) untuk ""Angga"""
2026-09-07T16:55:22.256Z,Angga,auth.login,Auth,cmtqvqnhc0001jvf0xqwkav66,"""Angga"" login"
2026-09-07T16:26:12.602Z,Angga,materialRequest.submit,MaterialRequest,,"Mengajukan bahan baku ""Test Activity Log Verification"" untuk project ""Testing"""
# rows: 611
